Локация,Размещение,Площадь,Торг площадь,Тип ТО,Кол-во стеллажей,Режим работы,Дата открытия,ТО,Статус,Трафик,Конверсия,Количество чеков,Средний чек,Оборачиваемость проды,Оборачиваемость непроды,Оборачиваемость,ПРОМО шт,РЕГ шт,"Доля ПРОМО, %","Доля РЕГ, %",Доля РЕГУЛЯР/ПРОМО,Проды,Скоропорт,Непроды,Прочее/ТМЦ,Выручка б/НДС,"Доля ТО в выручке, %",Проды.1,Скоропорт.1,Непроды.1,Прочее/ТМЦ.1,Себестоимость б/ндс,Проды.2,% списаний,Скоропорт.2,% списаний.1,Непроды.2,% списаний.2,% списаний total,% маржи проды,% маржи непроды,% маржи,Проды маржа,Непроды маржа,Марж прибыль,ФОТ,"Доля ФОТ в выручке, %",Расходы на реализацию без логистики и аренды,Логистика,Аренда,Расходы на реализацию total,Прочие доходы и расходы,Операционные расходы total,Рентабельность 1,Месяц,Проды скоропорт маржа,Операционные расходы,% маржи прочее,Прочее маржа,Unnamed: 27
Ком.здание,1.0,190.0,151.3,тип 3,65,9:00-21:00,2025-10-16 00:00:00,"ФМ_63 г. Брянск, ул Тельмана, стр. 68Г, Брянская о",,7504,0.482409381663113,3620,302.0480607734806,92.29116742308804,141.1072961373391,116.69923178021357,5435.0,6900.670000000002,0.44059220131537236,0.5594077986846276,56% / 44%,185771.06,59477.53,645407.7400000012,10771.140000000001,901427.4700000011,0.013872430619168796,129912.13,52024.65,405467.9000000003,6792.8,594197.4800000003,96.62999999999738,0.0005201563688122218,17518.510000000002,0.2945399716497979,0.0,0.0,0.019541383623465542,0.25815361466502207,0.37176473898500256,0.3364127010684514,55858.92999999999,239939.84000000084,303251.65000000084,334385.29,0.3687099806232397,172155.48124651168,83433.93,328411.81,584001.2212465117,4367.12,922753.6312465116,-619501.9812465108,Февраль 26,7452.879999999997,,0.36935180491572855,3978.340000000001,
ТЦ,2.0,220.7,181.9,тип 2,76,9:00-21:00,2025-09-25 00:00:00,"ФМ_64 Ленинградская обл. г.Тосно, ул Боярова, д. 2",,10014,0.3534052326742561,3539,320.1632240745973,90.44190804495037,123.4922856359575,106.96709684045393,4868.0,7489.629000000001,0.39392669904558547,0.6060733009544145,61% / 39%,163163.0,84987.77,679825.9500000011,7331.98,935308.7000000011,0.014393842522077744,107856.26000000001,74747.31,516360.6699999996,5523.48,704487.7199999995,1404.1500000000015,0.008605811366547571,17018.93,0.2002515185420208,1335.55,0.001964546954996345,0.021125249877393396,0.264142641991399,0.24045166266454124,0.24485229315198423,55306.73999999999,163465.28000000154,229012.48000000155,355370.53,0.3764419310877661,217138.8490965116,49359.01,348945.53,615443.3890965116,-175904.24999999997,794909.6690965117,-565897.1890965102,Февраль 26,10240.460000000006,,0.24665915618973322,1808.5,
Ком.здание,1.0,180.3,143.3,тип 2,76,9:00-21:00,2025-10-25 00:00:00,"ФМ_65 г.Вязьма, ул Строителей, д. 6, Смоленская об",,5489,0.500273273820368,2746,349.932567370721,73.38156155507541,165.9939402506832,119.68775090287932,5237.0,6447.807999999999,0.4481887935171892,0.5518112064828108,55% / 45%,155694.03,56467.32,574704.7500000006,7887.34,794753.4400000005,0.012230780980909893,104245.5600000001,45864.729999999996,314560.2000000001,4324.170000000001,468994.6600000002,0.0,0.0,6255.87,0.11078744307326786,0.0,0.0,0.007871460109691373,0.29247108391797044,0.4526577342539803,0.4054032279495388,51448.4699999999,260144.55000000045,322195.61000000034,418017.92,0.5230903649796653,130309.23125000004,67430.31,221812.15,419551.69125000003,2027.49,839597.1012500001,-517401.49124999973,Февраль 26,10602.590000000004,,0.45175813392094155,3563.169999999999,
Жилой дом,1.0,175.7,153.0,тип 2,76,9:00-21:00,2025-11-10 00:00:00,"ФМ_68 г.Узловая, ул Октябрьская, д.6, Тульская обл",,7676,0.4693850964043773,3603,333.6077324451846,43.96740074953075,145.332966529115,94.65018363932288,4928.0,9052.342,0.3524949532708141,0.6475050467291859,65% / 35%,282363.04,140209.46000000002,560884.6200000007,17563.39,1001020.5100000007,0.015405108048615333,190807.0599999999,103788.53,361084.9000000002,12940.06,668620.5500000002,882.8999999999996,0.0031268256638687544,2659.09,0.018965125463003708,1071.97,0.0019112130405715148,0.0046092562079472245,0.30285196031450246,0.3562224972401637,0.32744247168322294,91555.98000000007,199799.7200000005,327776.6300000006,299336.36,0.29779188028043835,127635.86225,66669.88,281184.49,475490.23225,3731.96,778558.55225,-450781.92224999936,Февраль 26,36420.93000000002,,0.26323676693394615,4623.33,
Жилой дом,1.0,191.0,149.4,тип 3,65,8:00-20:00,2025-09-01 00:00:00,"ФМ_69 г.Луга, проспект Кирова, 77",,11697,0.3785586047704539,4428,312.1020167118338,45.92375602813237,114.5205728574676,80.22216444279998,5749.0,8883.086,0.3929036502382504,0.6070963497617496,61% / 39%,271857.5800000001,112070.67000000001,754494.2200000013,5100.95,1143523.4200000013,0.017598142760553565,189701.74999999988,84075.12000000001,418613.74,2766.25,695156.8599999999,273.4200000000001,0.0010057472004275179,5329.74,0.04755695669527093,198.38,0.00026293110635095343,0.005073389751825103,0.28690616020050663,0.44517303260454494,0.39005048099495937,82155.83000000019,335880.48000000126,446031.86000000144,396968.11,0.344410024389659,280803.8947465116,85307.25,351772.39,717883.5347465116,7099.71,1121951.3547465117,-675919.4947465102,Февраль 26,27995.550000000003,,0.4576990560581852,2334.7,
Ком.здание,1.0,221.0,174.9,тип 2,76,9:00-21:00,2025-10-27 00:00:00,"ФМ_70 Тульская область, г Донской, ул.Октябрьская,",,3616,0.5005530973451328,1810,384.5459337016574,133.3415913381714,357.8429473684211,245.59226935329627,3428.0,4391.976,0.4383645167197444,0.5616354832802556,56% / 44%,123122.7899999998,85720.76999999999,361630.11,4169.379999999999,574643.0499999998,0.00884341348274258,86346.33000000002,65888.70999999999,244538.8,1869.97,398643.80999999994,2790.5499999999993,0.022664772297638833,6042.68,0.07049260056810037,962.85,0.0026625271883472315,0.017047243501857375,0.27105705342314523,0.3237875020971014,0.30227430750271816,36776.45999999979,117091.31,173699.82999999978,370887.94999999995,0.6362885048113655,207540.42829651159,39429.18,298172.48,545142.0882965116,21079.829999999998,937109.8682965115,-763410.0382965116,Февраль 26,19832.059999999998,,0.5514992636794918,2299.409999999999,
Жилой дом,1.0,181.6,154.2,тип 3,65,9:00-21:00,2025-11-28 00:00:00,"ФМ_71 г.Великий Новгород, ул.Кочетова, д.12, Новго",,2033,2.319232661091982,4715,269.7108101802758,52.33681756949228,130.2742121002991,91.30551483489569,4506.0,9738.565999999999,0.3163311539291545,0.6836688460708455,68% / 32%,264484.6200000001,137872.27,645579.3000000009,6147.450000000001,1054083.640000001,0.016221717941101676,181305.6000000001,101278.98,385231.0099999994,3472.15,671287.7399999995,575.4099999999999,0.0021755896429818855,6999.05,0.05076474043692761,1216.09,0.0018837190101975052,0.008339518484510386,0.29767679633869315,0.4032785592722708,0.3606171138373811,83179.02000000002,260348.29000000143,380120.60000000143,359738.31,0.33848549301889447,231798.03294999996,90713.43,340977.76,663489.22295,14691.67,1037919.2029500001,-657798.6029499986,Февраль 26,36593.28999999999,,0.4351885741242304,2675.3000000000006,
Жилой дом,1.0,185.5,144.7,тип 3,65,9:00-21:00,2025-12-13 00:00:00,"ФМ_72 г.Конаково, проезд Торговый, д.3а",,5969,0.564583682358854,3370,353.6780474777448,86.37669639639624,151.0086784511784,118.69268742378733,5520.0,8487.264000000001,0.39408124241821957,0.6059187575817805,61% / 39%,216857.7599999999,86380.33000000002,658569.8800000002,20905.43,982713.4000000003,0.015123372554896134,161079.47000000003,68663.42,462698.6699999999,15603.470000000001,708045.0299999999,18.469999999999345,8.51710356133871e-05,11031.41,0.1277074306152801,1014.94,0.0015411272680736624,0.012277048425308941,0.24236796901075291,0.2974190225644699,0.27410474915677363,55778.28999999986,195871.2100000003,269366.4100000002,483657.01,0.4877523248450969,202249.06384999995,52054.59,304141.08,558444.73385,9995.099999999999,1052096.8438499998,-782730.4338499997,Февраль 26,17716.910000000018,,0.2536164049244622,5301.959999999999,
Жилой дом,1.0,197.3,156.8,тип 2,76,8:00-20:00,2025-11-08 00:00:00,"ФМ_73 г.Старая Русса, ул Поперечная, д. 77, Новгор",,7595,0.4872942725477288,3701,364.5431072683058,58.46063873115786,131.1897373201365,94.82518802564718,5161.0,9468.61,0.3527776885371517,0.6472223114628483,65% / 35%,249715.4400000003,118212.34000000003,730654.1399999994,18629.379999999997,1117211.2999999996,0.01719321494185367,174407.8799999999,87542.97,478674.2899999998,13565.67,754190.8099999997,728.8499999999999,0.0029187222063641683,3708.2999999999997,0.031369821458571916,0.0,0.0,0.003971630075707256,0.28803731536661986,0.3448688458810345,0.3204020403302403,75307.5600000004,251979.84999999963,357956.78,412855.07999999996,0.3672589192803827,193873.83465000003,86300.19,363530.14,643704.16465,8792.59,1065351.83465,-707395.0546500001,Февраль 26,30669.370000000024,,0.2718131252891936,5063.709999999997,
Жилой дом,1.0,235.4,205.6,тип 2,76,9:00-21:00,2025-11-30 00:00:00,"ФМ_74 г.Великий Новгород, ул.Чудинцева, д. 5, Новг",,8393,0.6494697962587871,5451,324.8282370207301,37.97489648919455,129.1609794061303,83.56793794766243,6981.0,13332.673999999999,0.34366013750146823,0.6563398624985317,66% / 34%,390628.9200000006,217106.49,843363.540000002,8904.43,1460003.3800000024,0.022468580409250167,259097.42,162886.48,609895.8699999994,5058.53,1036938.2999999995,801.2200000000003,0.0020511026167750173,5934.15,0.027332900089720946,972.44,0.0011530496089503677,0.005279309695844668,0.30564536300427253,0.2768292188680602,0.2871357599185849,131531.5000000006,233467.6700000026,419219.1800000032,268301.95999999996,0.18125869455226074,197653.56790000002,116533.36,420365.86,734552.7879,1830.07,1004684.8178999999,-585465.6378999967,Февраль 26,54220.00999999998,,0.43190861178087764,3845.9000000000005,
Жилой дом,1.0,220.6,177.1,тип 1,86,9:00-21:00,2025-12-13 00:00:00,"ФМ_75 д.Борисовичи, ул.Балтийская,д.12А, Псковская",,13363,0.3951208560951882,5280,281.3881799242424,66.98990817317797,146.7496305208357,106.86976934700684,7573.0,9717.272,0.4379919529316832,0.5620080470683169,56% / 44%,331411.50000000006,122922.84000000001,760401.6100000008,15909.030000000002,1230644.980000001,0.018938891558162037,233504.03999999972,107466.73000000001,522294.5300000001,12516.429999999998,875781.7299999999,846.0899999999983,0.0025529892595760805,16309.03,0.1326769703661256,534.27,0.0007026155560086194,0.014374080492328491,0.24951574208544378,0.3131333191154086,0.28559873538833336,97907.46000000034,238107.08000000071,351470.6500000011,307471.66,0.24823159256866748,164798.65105,103453.24,363777.05000000005,632028.94105,4919.179999999999,944419.7810500001,-592949.131049999,Февраль 26,15456.11,,0.2132499592998444,3392.600000000004,
Жилой дом,1.0,158.7,131.1,тип 3,65,9:00-21:00,2025-11-10 00:00:00,"ФМ_76 г.Боровичи, ул Подбельского, д.15, Новгородс",,5192,0.5489214175654854,2850,377.111852631579,55.90413760521179,160.1864524172323,108.04529501122204,4458.0,8086.727999999999,0.35536840655293606,0.644631593447064,64% / 36%,202284.0299999999,146945.31,539454.2400000006,6019.31,894702.8900000006,0.013768943347482857,146188.16000000012,113909.26999999999,356878.0899999997,3998.8199999999997,620974.3399999997,2046.46,0.010116765025889592,1948.1399999999999,0.0132575854241282,554.26,0.0010274458126420499,0.0050842129279363305,0.25522457534638937,0.3384460376101608,0.3036852379005957,56095.86999999979,182576.1500000009,271708.0600000007,399367.19999999995,0.4449705446865612,199894.36315000005,74306.57,359803.6,634004.53315,5030.799999999999,1038402.53315,-766694.4731499993,Февраль 26,33036.04000000001,,0.33566804168584113,2020.4900000000007,
Жилой дом,1.0,279.3,206.7,тип 2,76,9:00-21:00,2025-12-13 00:00:00,"ФМ_77 г.Псков, ул.Леона Поземского, д.61",,5573,0.6048806746815001,3371,357.6649807178878,78.56955615895181,137.2834794898975,107.92651782442465,4753.0,9029.0,0.3448701204469598,0.6551298795530403,66% / 34%,249365.65999999992,105967.93,629846.680000001,15961.09,1001141.3600000009,0.015406967857968967,174373.00999999998,88621.23000000001,472179.7899999999,11004.019999999999,746178.0499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2598666509405991,0.2503258253262537,0.24972121819040694,74992.64999999994,157666.89000000106,250006.24000000098,277050.69,0.2756321491444282,194647.9895999999,93914.2,352690.77,641252.9596,15037.55,933341.1995999999,-683334.959599999,Февраль 26,17346.699999999983,,0.3105721476415459,4957.0700000000015,
Пристройка Жилой дом,1.0,91.0,71.3,тип 5 ,37,9:00-21:00,2025-08-06 00:00:00,"ВП_02 г Краснодар, ул им. Тюляева, д. 39А",перенос,6317,0.4378660756688301,2766,283.284291395517,130.6367614595507,160.2468331673858,145.44179731346827,1965.0,7048.0,0.21801841784089648,0.7819815821591035,78% / 22%,143548.44,0.0,501833.8300000002,3029.75,648412.0200000003,0.00823109215280589,98117.29000000001,0.0,324943.1,2366.36,425426.75,1885.23,0.013133058081299944,0.0,0.0,655.61,0.0013064284645776067,0.003918557833027215,0.31648654628361,0.3524886514725405,0.3344875988780752,45431.149999999994,176890.7300000002,222321.8800000002,,,,,,,,0.0,222321.8800000002,Март 26,0.0,,,,791062.6644000002
ТЦ,1.0,85.0,60.4,тип 5,37,9:00-21:00,2025-09-03 00:00:00,"ВП_03 г.Санкт-Петербург, Коломяжский пр-т, д. 15,",закрыт,1038,0.361271676300578,375,278.9070666666667,-,154.6722857142857,154.6722857142857,352.0,769.0,0.31400535236396077,0.6859946476360392,69% / 31%,16.39,0.0,84626.8,1159.84,85803.03,0.0010892035081644046,7.74,0.0,52713.26999999998,489.63,53210.63999999998,0.0,0.0,0.0,0.0,189.34,0.002237352706234904,0.002206681978480247,0.5277608297742525,0.3771090245643227,0.4524349271692876,8.65,31913.53000000002,31922.180000000022,,,,,,,,0.0,31922.180000000022,Март 26,0.0,,,,
Жилой дом,1.0,101.0,75.8,тип 6,42,9:00-21:00,2025-10-08 00:00:00,"ВП_06 г.Омск, пр-кт Карла Маркса, д. 39, помещ. 11",перенос,3953,0.6149759676195294,2431,306.6904607157549,129.6313470790378,253.9995296884186,191.81543838372818,2354.0,6036.0,0.2805721096543504,0.7194278903456496,72% / 28%,156261.02,0.0,451980.6600000001,3088.01,611329.6900000001,0.00776036047903038,104783.1,0.0,302183.3200000001,552.0799999999999,407518.5000000002,477.6,0.003056424436497343,0.0,0.0,1104.72,0.0024441753768844883,0.0025883251310761628,0.3294354535763302,0.3314242250984811,0.33042983933740566,51477.919999999984,149797.33999999997,201275.25999999995,,,,,,,,0.0,201275.25999999995,Март 26,0.0,,,,745822.2218
Жилой дом,1.0,171.0,103.8,тип 3,66,9:00-21:00,2025-10-25 00:00:00,"ВП_07 г. Волжский, пр-кт им Ленина, д. 85, Волгогр",перенос,197,12.58375634517767,2479,323.0141912061315,136.7278003196853,336.9866205725376,236.85721044611145,2041.0,6496.0,0.2390769591191285,0.7609230408808715,76% / 24%,186506.7700000001,0.0,468708.7800000002,1994.8400000000001,657210.3900000002,0.008342780696556949,122786.53,0.0,301219.5900000001,772.9200000000001,424779.0400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3416510832287753,0.357341695199309,0.34949638921404214,63720.24000000011,167489.19000000012,231209.43000000023,,,,,,,,0.0,231209.43000000023,Март 26,0.0,,,,801796.6758000003
Жилой дом,1.0,108.8,89.5,тип 6,45,9:00-21:00,2025-11-17 00:00:00,"ВП_08 г.Самара, ул 22 Партсъезда, д.18, Самарская",перенос,5514,0.4292709466811752,2367,343.3872116603296,129.416325551647,213.0151896581051,171.21575760487605,1742.0,7612.0,0.18623048963010477,0.8137695103698952,81% / 19%,193791.5699999999,0.0,474281.26,4306.6900000000005,672379.5199999998,0.008535341141238231,129336.82,0.0,304418.1500000001,1719.9399999999998,435474.9100000001,0.0,0.0,0.0,0.0,676.36,0.0014260736340288883,0.0010059199899485343,0.3325983168411297,0.3581484750209187,0.34537339593102423,64454.74999999988,169863.10999999993,234317.8599999998,,,,,,,,0.0,234317.8599999998,Март 26,0.0,,,,820303.0143999998
Жилой дом,1.0,136.3,112.8,тип 4,57,9:00-21:00,2025-12-05 00:00:00,"ВП_09 г.Екатеринбург, ул 8 Марта, д.142, Свердловс",перенос,2670,0.6355805243445692,1697,429.2925869180908,138.4139632107023,293.3710377957757,215.89250050323898,1695.0,5794.0,0.2263319535318467,0.7736680464681532,77% / 23%,216902.34999999998,118.17,346334.4300000003,27721.07,591076.0200000003,0.007503255707588113,155795.07,79.52,221787.95,956.7100000000002,378619.25000000006,167.52,0.0007723291149219915,0.0,0.0,622.75,0.0017981175016298539,0.0013370023030201761,0.2817518361858134,0.3596133367392902,0.32068258646255177,61107.27999999997,124546.48000000027,185692.41000000024,,,,,,,,0.0,185692.41000000024,Март 26,38.650000000000006,,,,721112.7444000003
Жилой дом,1.0,204.0,149.8,тип 4,56,9:00-21:00,31.09.2024,"ФМ_01 г. Владимир, ул.Верхняя Дуброва, д.26ж",,8649,0.548618337380044,4745,293.9289020021075,76.36141514041891,193.1534702427226,134.75744269157076,3131.6259999999997,12237.296,0.20376354307738692,0.796236456922613,80% / 20%,328225.0699999999,210638.08000000002,611314.7600000005,6387.579999999999,1156565.4900000005,0.014681709831574527,227473.62999999968,161829.59,400187.53,5417.379999999999,794908.1299999998,1910.5699999999997,0.0058209142890882784,4713.6,0.022377720115944848,554.65,0.0009073067367128507,0.006207015566407742,0.2775471471745659,0.3453658308528332,0.31145648901369954,100751.4400000002,211127.23000000045,360687.1600000007,,,,,,,,0.0,360687.1600000007,Март 26,48808.49000000002,,,,
Жилой дом,1.0,220.0,183.6,тип 1,86,9:00-21:00,2025-02-04 00:00:00,"ФМ_02 г. Иваново, ул.Революционная, 78 В",перенос,12830,0.3269680436477007,4195,285.5388033373063,79.91149888757462,201.1001164886369,140.50580768810576,3255.84,9951.0,0.24652679974922087,0.7534732002507791,75% / 25%,254937.76000000013,87217.43999999999,645249.44,4747.22,992151.8600000001,0.012594605185199628,178578.1200000001,64725.01999999999,444739.3900000001,2377.02,690419.5500000002,13299.089999999997,0.05216602671961968,5064.04,0.05806224076285661,485.26,0.0007520502458708062,0.018997484921310325,0.2889100034136553,0.3107481193629551,0.29982906138830523,76359.64000000001,200510.04999999987,299362.10999999987,,,,,,,,0.0,299362.10999999987,Март 26,22492.42,,,,1210425.2692000002
